store,websites,sku,fitguide,description
"store_us,global_m_sv","app_us,global_m_web",RSRW024M,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW024L,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW024XL,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW024,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026XS,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026S,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026M,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026L,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026XL,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RSRW026,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024XS,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024S,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024M,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024L,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024XL,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW024,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009XS,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009S,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009M,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009L,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009XL,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_us,global_m_sv","app_us,global_m_web",RLW009,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
